system_qubits,bath_qubits,J,h,num_sweeps,p,training_method,single_qubit_gate_noise,two_qubit_gate_noise,initial_state,ground_state_energy,bond_dim,energy,energy_diff,energy_std,truncation_error,combined_std,energy_density_atol,energy_atol,total_time_minutes
8,4,0.4,0.6,0,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.2765619389256795,32,-2.7687713310580206,2.507790607867659,0.0350399140399245,inf,inf,0.01,0.08,0.012295198440551759
8,4,0.4,0.6,0,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.2765619389256795,64,-2.7872013651877126,2.489360573737967,0.03504686334615239,0.03504686334615239,0.04956374946276522,0.01,0.08,0.012295198440551759
8,4,0.4,0.6,1,3,energy,0.0004,0.004,zeros,-5.276561938925663,32,-3.434982935153583,1.8415790037720794,0.035502325719942426,inf,inf,0.01,0.08,0.29686781962712605
8,4,0.4,0.6,1,3,energy,0.0004,0.004,zeros,-5.276561938925663,64,-3.452047781569966,1.8245141573556967,0.035400484693839364,0.035502325719942426,0.05013590976619094,0.01,0.08,0.29686781962712605
4,2,0.4,0.6,7,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.601556622850561,32,-2.245942857142857,0.35561376570770387,0.014536756108319684,inf,inf,0.01,0.04,1.2571173151334127
4,2,0.4,0.6,7,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.601556622850561,64,-2.2790399999999997,0.32251662285056115,0.014434696992217841,0.025995059336270047,0.029733879450104445,0.01,0.04,1.2571173151334127
14,7,0.4,0.6,2,3,energy,0.0005,0.005,zeros,-9.289183679507014,32,-7.053701015965167,2.2354826635418465,0.05808385689964765,inf,inf,0.01,0.14,3.96134192943573
14,7,0.4,0.6,2,3,energy,0.0005,0.005,zeros,-9.289183679507014,64,-6.99477503628447,2.2944086432225435,0.058131763190411585,0.058131763190411585,0.08221072790854113,0.01,0.14,3.96134192943573
8,4,0.4,0.6,1,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925702,32,-3.2513651877133114,2.0251967512123903,0.03611642680437226,inf,inf,0.01,0.08,0.3152632474899292
8,4,0.4,0.6,1,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925702,64,-3.2877133105802043,1.9888486283454974,0.03605572136954682,0.03611642680437226,0.051033433439207035,0.01,0.08,0.3152632474899292
14,7,0.4,0.6,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-9.289183679504632,32,-6.982293178519594,2.3068905009850376,0.058381836198842,inf,inf,0.01,0.14,3.8712089618047076
14,7,0.4,0.6,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-9.289183679504632,64,-6.935849056603774,2.3533346229008574,0.05862318350381996,0.05862318350381996,0.08290570118058889,0.01,0.14,3.8712089618047076
4,2,0.4,0.6,7,3,energy,0.0,0.0,zeros,-2.6015566228505658,32,-2.506422857142857,0.09513376570770893,0.012574699949272244,inf,inf,0.01,0.04,1.1444255709648132
4,2,0.4,0.6,7,3,energy,0.0,0.0,zeros,-2.6015566228505658,64,-2.485485714285714,0.11607090856485192,0.012783770506410974,0.012783770506410974,0.018078981628431568,0.01,0.04,1.1444255709648132
14,7,0.4,0.6,2,3,energy,0.0002,0.002,zeros,-9.289183679506737,32,-7.432801161103046,1.8563825184036906,0.056275386585811375,inf,inf,0.01,0.14,3.9376084208488464
14,7,0.4,0.6,2,3,energy,0.0002,0.002,zeros,-9.289183679506737,64,-7.335849056603773,1.9533346229029638,0.05668278350602835,0.05668278350602835,0.08016156118728326,0.01,0.14,3.9376084208488464
14,7,0.4,0.6,2,3,energy,0.0,0.0,zeros,-9.289183679507225,32,-7.466473149492017,1.8227105300152084,0.056072778213839894,inf,inf,0.01,0.14,4.447433304786682
14,7,0.4,0.6,2,3,energy,0.0,0.0,zeros,-9.289183679507225,64,-7.556748911465893,1.7324347680413323,0.05566321316591411,0.056072778213839894,0.07900980797706365,0.01,0.14,4.447433304786682
4,2,0.4,0.6,7,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.6015566228505675,32,-2.3807085714285714,0.22084805142199615,0.013670798050570246,inf,inf,0.01,0.04,1.1524255235989889
4,2,0.4,0.6,7,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.6015566228505675,64,-2.391222857142857,0.21033376570771045,0.013582868552603967,0.013670798050570246,0.019271352766653226,0.01,0.04,1.1524255235989889
4,2,0.4,0.6,7,3,energy,0.0008,0.008,zeros,-2.6015566228505667,32,-2.223725714285714,0.3778309085648526,0.014815217841314303,inf,inf,0.01,0.04,1.1509673277537027
4,2,0.4,0.6,7,3,energy,0.0008,0.008,zeros,-2.6015566228505667,64,-2.206994285714286,0.39456233713628075,0.014856944952151287,0.014856944952151287,0.021010893046762843,0.01,0.04,1.1509673277537027
4,2,0.4,0.6,7,3,energy,0.0005,0.005,zeros,-2.601556622850564,32,-2.3165257142857145,0.28503090856484947,0.014168470392502042,inf,inf,0.01,0.04,1.1783409396807352
4,2,0.4,0.6,7,3,energy,0.0005,0.005,zeros,-2.601556622850564,64,-2.3029942857142855,0.29856233713627844,0.01416991554582666,0.01416991554582666,0.02003928674258942,0.01,0.04,1.1783409396807352
4,2,0.4,0.6,7,3,energy,0.001,0.01,zeros,-2.6015566228505618,32,-2.1410742857142857,0.46048233713627607,0.015342424837234196,inf,inf,0.01,0.04,1.1842660586039224
4,2,0.4,0.6,7,3,energy,0.001,0.01,zeros,-2.6015566228505618,64,-2.1206857142857145,0.48087090856484727,0.015426666473600081,0.015426666473600081,0.021816600949171563,0.01,0.04,1.1842660586039224
4,2,0.4,0.6,8,3,energy,0.0001,0.001,zeros,-2.6015566228505658,32,-2.4899657142857143,0.11159090856485143,0.0128480671544088,inf,inf,0.01,0.04,1.2952520847320557
4,2,0.4,0.6,8,3,energy,0.0001,0.001,zeros,-2.6015566228505658,64,-2.4816457142857145,0.11991090856485132,0.012994863943769652,0.012994863943769652,0.018377512830472165,0.01,0.04,1.2952520847320557
8,4,0.4,0.6,0,3,energy,0.0001,0.001,zeros,-5.276561938925686,32,-2.748805460750854,2.527756478174832,0.0350433936513226,inf,inf,0.01,0.08,0.011742782592773438
8,4,0.4,0.6,0,3,energy,0.0001,0.001,zeros,-5.276561938925686,64,-2.740614334470989,2.5359476044546967,0.03504327878658486,0.0350433936513226,0.049558761351711215,0.01,0.08,0.011742782592773438
8,4,0.4,0.6,1,3,energy,0.0001,0.001,zeros,-5.276561938925668,32,-3.575597269624574,1.700964669301094,0.034976047205464524,inf,inf,0.01,0.08,0.2862379789352417
8,4,0.4,0.6,1,3,energy,0.0001,0.001,zeros,-5.276561938925668,64,-3.67098976109215,1.6055721778335181,0.03474624558459336,0.08166456984548308,0.08874910450406054,0.01,0.08,0.2862379789352417
8,4,0.4,0.6,3,3,energy,0.0005,0.005,zeros,-5.276561938925706,32,-4.38617747440273,0.8903844645229757,0.031061131417982446,inf,inf,0.01,0.08,3.42049085299174
8,4,0.4,0.6,3,3,energy,0.0005,0.005,zeros,-5.276561938925706,64,-4.359385665529009,0.9171762733966968,0.031188942978571946,0.031188942978571946,0.04410782615637756,0.01,0.08,3.42049085299174
8,4,0.4,0.6,2,3,energy,0.0004,0.004,zeros,-5.276561938925642,32,-4.006313993174062,1.2702479457515805,0.033004129382284066,inf,inf,0.01,0.08,1.4817995150883994
8,4,0.4,0.6,2,3,energy,0.0004,0.004,zeros,-5.276561938925642,64,-3.874232081911263,1.4023298570143794,0.03362376232632393,0.12339287391731427,0.12789198069680263,0.01,0.08,1.4817995150883994
4,2,0.4,0.6,8,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.6015566228505675,32,-2.295222857142857,0.30633376570771054,0.01432399077170029,inf,inf,0.01,0.04,1.4309879144032795
4,2,0.4,0.6,8,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-2.6015566228505675,64,-2.254902857142857,0.34665376570771045,0.014562639469082254,0.03476284251993449,0.03768986187786097,0.01,0.04,1.4309879144032795
8,4,0.4,0.6,0,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925674,32,-2.785665529010239,2.490896409915435,0.03504352127836742,inf,inf,0.01,0.08,0.012042129039764404
8,4,0.4,0.6,0,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925674,64,-2.780034129692833,2.496527809232841,0.03503908756149384,0.03504352127836742,0.049555888053080255,0.01,0.08,0.012042129039764404
8,4,0.4,0.6,1,3,energy,0.001,0.01,zeros,-5.276561938925686,32,-3.276109215017065,2.0004527239086207,0.03611444452326938,inf,inf,0.01,0.08,0.3074198722839355
8,4,0.4,0.6,1,3,energy,0.001,0.01,zeros,-5.276561938925686,64,-3.2665529010238905,2.010009037901795,0.03615174305094899,0.03615174305094899,0.05112628532607935,0.01,0.08,0.3074198722839355
8,4,0.4,0.6,2,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925684,32,-3.804778156996587,1.4717837819290969,0.033960041634972835,inf,inf,0.01,0.08,1.5513501246770223
8,4,0.4,0.6,2,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925684,64,-3.7568259385665534,1.5197360003591305,0.03426248551454103,0.03426248551454103,0.048454471695275635,0.01,0.08,1.5513501246770223
8,4,0.4,0.6,1,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925717,32,-3.469795221843003,1.8067667170827137,0.03541173803360292,inf,inf,0.01,0.08,0.3152270476023356
8,4,0.4,0.6,1,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925717,64,-3.3597269624573376,1.9168349764683792,0.03566735842454017,0.09792277608730766,0.10421626808531195,0.01,0.08,0.3152270476023356
4,2,0.4,0.6,8,3,energy,0.0,0.0,zeros,-2.601556622850564,32,-2.5189485714285715,0.08260805142199246,0.012530430311356233,inf,inf,0.01,0.04,1.3127633094787599
4,2,0.4,0.6,8,3,energy,0.0,0.0,zeros,-2.601556622850564,64,-2.51072,0.09083662285056393,0.01261495050103937,0.01261495050103937,0.017840234087235146,0.01,0.04,1.3127633094787599
8,4,0.4,0.6,0,3,energy,0.0,0.0,zeros,-5.276561938925691,32,-2.7779863481228673,2.4985755908028238,0.03504964523493824,inf,inf,0.01,0.08,0.003217347462972005
8,4,0.4,0.6,0,3,energy,0.0,0.0,zeros,-5.276561938925691,64,-2.7856655290102386,2.4908964099154525,0.03504887162403975,0.03504964523493824,0.04956713662512136,0.01,0.08,0.003217347462972005
4,2,0.4,0.6,8,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.601556622850565,32,-2.393417142857143,0.20813947999342197,0.013600692534588382,inf,inf,0.01,0.04,1.3168662627538046
4,2,0.4,0.6,8,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-2.601556622850565,64,-2.400182857142857,0.2013737657077077,0.013574242181451592,0.013600692534588382,0.01921558971827583,0.01,0.04,1.3168662627538046
4,2,0.4,0.6,8,3,energy,0.0008,0.008,zeros,-2.6015566228505684,32,-2.2069942857142855,0.39456233713628297,0.014929897455741295,inf,inf,0.01,0.04,1.3104636391003928
4,2,0.4,0.6,8,3,energy,0.0008,0.008,zeros,-2.6015566228505684,64,-2.156342857142857,0.4452137657077113,0.015152729008233728,0.04596803434877969,0.04840108860643072,0.01,0.04,1.3104636391003928
8,4,0.4,0.6,0,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925683,32,-2.8102389078498295,2.4663230310758535,0.03504441784525552,inf,inf,0.01,0.08,0.011662729581197103
8,4,0.4,0.6,0,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925683,64,-2.763139931740614,2.5134220071850693,0.035044354033423805,0.03504441784525552,0.049560245880471684,0.01,0.08,0.011662729581197103
8,4,0.4,0.6,0,3,energy,0.0008,0.008,zeros,-5.276561938925656,32,-2.833276450511945,2.443285488413711,0.03504587750917821,inf,inf,0.01,0.08,0.011465624968210856
8,4,0.4,0.6,0,3,energy,0.0008,0.008,zeros,-5.276561938925656,64,-2.7232081911262793,2.553353747799377,0.03503768505638176,0.09828107050542188,0.10433986866870164,0.01,0.08,0.011465624968210856
8,4,0.4,0.6,3,3,energy,0.0,0.0,zeros,-5.276561938925686,32,-4.762116040955632,0.5144458979700541,0.02893851969771892,inf,inf,0.01,0.08,4.090373734633128
8,4,0.4,0.6,3,3,energy,0.0,0.0,zeros,-5.276561938925686,64,-4.715529010238908,0.5610329286867781,0.029326330145549667,0.029326330145549667,0.04147369382646728,0.01,0.08,4.090373734633128
4,2,0.4,0.6,8,3,energy,0.0005,0.005,zeros,-2.601556622850562,32,-2.3266742857142857,0.2748823371362765,0.014061707016266266,inf,inf,0.01,0.04,1.3383905331293742
4,2,0.4,0.6,8,3,energy,0.0005,0.005,zeros,-2.601556622850562,64,-2.29824,0.3033166228505624,0.014213563160599449,0.0202176067364557,0.024713902967162606,0.01,0.04,1.3383905331293742
8,4,0.4,0.6,1,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925693,32,-3.4662116040955633,1.8103503348301295,0.035368815896702314,inf,inf,0.01,0.08,0.2894196271896362
8,4,0.4,0.6,1,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925693,64,-3.5358361774744025,1.7407257614512903,0.03511396075335331,0.04861725866873312,0.059971894085901124,0.01,0.08,0.2894196271896362
8,4,0.4,0.6,1,3,energy,0.0008,0.008,zeros,-5.276561938925686,32,-3.311262798634812,1.9652991402908735,0.03588139658082549,inf,inf,0.01,0.08,0.2899575471878052
8,4,0.4,0.6,1,3,energy,0.0008,0.008,zeros,-5.276561938925686,64,-3.2645051194539247,2.012056819471761,0.03607794353599951,0.03607794353599951,0.051021917051141244,0.01,0.08,0.2899575471878052
8,4,0.4,0.6,0,3,energy,0.0005,0.005,zeros,-5.276561938925698,32,-2.8040955631399314,2.472466375785767,0.0350433298376259,inf,inf,0.01,0.08,0.011677018801371257
8,4,0.4,0.6,0,3,energy,0.0005,0.005,zeros,-5.276561938925698,64,-2.783617747440273,2.4929441914854253,0.03504951922525499,0.03504951922525499,0.04956750544301214,0.01,0.08,0.011677018801371257
4,2,0.4,0.6,8,3,energy,0.001,0.01,zeros,-2.601556622850566,32,-2.10688,0.49467662285056635,0.015463840621785283,inf,inf,0.01,0.04,1.3301403522491455
4,2,0.4,0.6,8,3,energy,0.001,0.01,zeros,-2.601556622850566,64,-2.14656,0.4549966228505662,0.015326782476463099,0.033173208650102266,0.036542742552031264,0.01,0.04,1.3301403522491455
8,4,0.4,0.6,0,3,energy,0.001,0.01,zeros,-5.2765619389256715,32,-2.773378839590444,2.5031830993352275,0.03503837754032482,inf,inf,0.01,0.08,0.011423003673553467
8,4,0.4,0.6,0,3,energy,0.001,0.01,zeros,-5.2765619389256715,64,-2.8087030716723547,2.467858867253317,0.035045906223268586,0.035045906223268586,0.049562395886602086,0.01,0.08,0.011423003673553467
8,4,0.4,0.6,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-5.276561938925696,32,-4.195221843003412,1.0813400959222843,0.032005321331528565,inf,inf,0.01,0.08,3.3000253280003866
8,4,0.4,0.6,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-5.276561938925696,64,-4.340102389078498,0.9364595498471981,0.031363540239985145,0.1377764870400447,0.1413012103185276,0.01,0.08,3.3000253280003866
8,4,0.4,0.6,3,3,energy,0.0002,0.002,zeros,-5.2765619389256715,32,-4.556655290102389,0.7199066488232821,0.030119510021777048,inf,inf,0.01,0.08,3.386134127775828
8,4,0.4,0.6,3,3,energy,0.0002,0.002,zeros,-5.2765619389256715,64,-4.606143344709897,0.6704185942157741,0.029927840201942998,0.030119510021777048,0.04246010484095586,0.01,0.08,3.386134127775828
8,4,0.4,0.6,2,3,energy,0.0001,0.001,zeros,-5.276561938925677,32,-4.18259385665529,1.0939680822703872,0.032307673242980256,inf,inf,0.01,0.08,1.4567992210388183
8,4,0.4,0.6,2,3,energy,0.0001,0.001,zeros,-5.276561938925677,64,-4.1580204778157,1.1185414611099764,0.03241940807437136,0.03241940807437136,0.04584796658288381,0.01,0.08,1.4567992210388183
8,4,0.4,0.6,2,3,energy,0.001,0.01,zeros,-5.276561938925692,32,-3.727815699658703,1.5487462392669888,0.03434116540100033,inf,inf,0.01,0.08,1.5214470744132995
8,4,0.4,0.6,2,3,energy,0.001,0.01,zeros,-5.276561938925692,64,-3.7042662116040956,1.5722957273215963,0.03421669910032773,0.03434116540100033,0.04847781078412298,0.01,0.08,1.5214470744132995
8,4,0.4,0.6,2,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925674,32,-3.9288395904436864,1.3477223484819878,0.03341775106705805,inf,inf,0.01,0.08,1.5748585303624472
8,4,0.4,0.6,2,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925674,64,-3.8419795221843005,1.4345824167413737,0.033848532931731054,0.072678760239941,0.08017434359971594,0.01,0.08,1.5748585303624472
8,4,0.4,0.6,2,3,energy,0.0008,0.008,zeros,-5.276561938925658,32,-3.845392491467577,1.4311694474580814,0.03388331180392933,inf,inf,0.01,0.08,1.4730937004089355
8,4,0.4,0.6,2,3,energy,0.0008,0.008,zeros,-5.276561938925658,64,-3.866211604095563,1.410350334830095,0.03373395148137962,0.03388331180392933,0.04781274203965269,0.01,0.08,1.4730937004089355
8,4,0.4,0.6,2,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925644,32,-3.9750853242320816,1.3014766146935624,0.03323896162552091,inf,inf,0.01,0.08,1.4841387073198955
8,4,0.4,0.6,2,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.276561938925644,64,-3.961092150170648,1.3154697887549958,0.033151394394976455,0.03323896162552091,0.04694511178252884,0.01,0.08,1.4841387073198955
8,4,0.4,0.6,5,3,energy,0.0001,0.001,zeros,-5.276561938925683,32,-4.948122866894198,0.32843907203148515,0.027106329752042704,inf,inf,0.01,0.08,7.990409104029338
8,4,0.4,0.6,5,3,energy,0.0001,0.001,zeros,-5.276561938925683,64,-4.969965870307167,0.30659606861851607,0.027158357804312326,0.027158357804312326,0.03840771793863968,0.01,0.08,7.990409104029338
8,4,0.4,0.6,5,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.2765619389256795,32,-4.620648464163822,0.6559134747618574,0.029477764869031226,inf,inf,0.01,0.08,8.263269639015197
8,4,0.4,0.6,5,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.2765619389256795,64,-4.541126279863481,0.7354356590621984,0.02993025920554648,0.06752050620450295,0.07385688305245167,0.01,0.08,8.263269639015197
8,4,0.4,0.6,3,3,energy,0.0004,0.004,zeros,-5.27656193892567,32,-4.441467576791809,0.8350943621338605,0.030828491878994266,inf,inf,0.01,0.08,3.3912083466847736
8,4,0.4,0.6,3,3,energy,0.0004,0.004,zeros,-5.27656193892567,64,-4.466382252559727,0.8101796863659425,0.030724004731148308,0.030828491878994266,0.04352425046170053,0.01,0.08,3.3912083466847736
14,7,0.4,0.6,2,3,energy,0.001,0.01,zeros,-9.289183679505635,32,-6.658925979680697,2.630257699824938,0.059615251644799375,inf,inf,0.01,0.14,3.9073153376579284
14,7,0.4,0.6,2,3,energy,0.001,0.01,zeros,-9.289183679505635,64,-6.526850507982583,2.7623331715230526,0.05987862994205425,0.1015110913736488,0.1178556404912669,0.01,0.14,3.9073153376579284
8,4,0.4,0.6,4,3,energy,0.0008,0.008,zeros,-5.276561938925635,32,-4.3230375426621155,0.9535243962635196,0.031097263097100085,inf,inf,0.01,0.08,5.664728967348735
8,4,0.4,0.6,4,3,energy,0.0008,0.008,zeros,-5.276561938925635,64,-4.3667235494880545,0.9098383894375806,0.030797489943099266,0.031097263097100085,0.043766712909762404,0.01,0.08,5.664728967348735
8,4,0.4,0.6,4,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.2765619389256795,32,-4.701877133105802,0.5746848058198779,0.02885518809165992,inf,inf,0.01,0.08,5.732084302107493
8,4,0.4,0.6,4,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.2765619389256795,64,-4.684129692832764,0.5924322460929154,0.02882632596878313,0.02885518809165992,0.040786994847176634,0.01,0.08,5.732084302107493
8,4,0.4,0.6,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925701,32,-4.101194539249146,1.1753673996765546,0.03245464333113745,inf,inf,0.01,0.08,3.5692302624384564
8,4,0.4,0.6,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.276561938925701,64,-4.119965870307167,1.1565960686185335,0.03253824833613587,0.03253824833613587,0.04601603209282713,0.01,0.08,3.5692302624384564
28,14,0.4,0.6,2,3,energy,0.0002,0.002,zeros,-18.6519703916777,32,-14.987464387464394,3.6645060042133064,0.11250885365326987,inf,inf,0.01,0.28,8.989575103918712
28,14,0.4,0.6,2,3,energy,0.0002,0.002,zeros,-18.6519703916777,64,-14.87179487179488,3.780175519882821,0.11302007152420733,0.11302007152420733,0.15983451796991124,0.01,0.28,8.989575103918712
28,14,0.4,0.6,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.651970391677292,32,-13.970370370370379,4.681600021306913,0.11691751115390027,inf,inf,0.01,0.28,9.020888010660807
28,14,0.4,0.6,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-18.651970391677292,64,-13.574358974358983,5.077611417318309,0.11852220810084553,0.3593157490889761,0.3783587204710262,0.01,0.28,9.020888010660807
8,4,0.4,0.6,3,3,energy,0.0001,0.001,zeros,-5.276561938925699,32,-4.649317406143344,0.6272445327823553,0.029375657117901174,inf,inf,0.01,0.08,3.34348756869634
8,4,0.4,0.6,3,3,energy,0.0001,0.001,zeros,-5.276561938925699,64,-4.65443686006826,0.6221250788574393,0.029675070607557714,0.029675070607557714,0.04196688731758732,0.01,0.08,3.34348756869634
8,4,0.4,0.6,3,3,energy,0.001,0.01,zeros,-5.276561938925674,32,-4.080716723549488,1.1958452153761865,0.03270779408981283,inf,inf,0.01,0.08,3.504064420859019
8,4,0.4,0.6,3,3,energy,0.001,0.01,zeros,-5.276561938925674,64,-4.047098976109215,1.2294629628164593,0.0327107230625109,0.0327107230625109,0.046259948190033304,0.01,0.08,3.504064420859019
8,4,0.4,0.6,3,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925667,32,-4.282935153583618,0.9936267853420491,0.03174748909668113,inf,inf,0.01,0.08,3.550124494234721
8,4,0.4,0.6,3,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.276561938925667,64,-4.360068259385666,0.9164936795400012,0.031280230040175785,0.06295363496542287,0.07029660693608213,0.01,0.08,3.550124494234721
